GENE.ID	GENE.NAME	cdc28_0	cdc28_10	cdc28_20	cdc28_30	cdc28_40	cdc28_50	cdc28_60	cdc28_70	cdc28_80	cdc28_90	cdc28_100	cdc28_110	cdc28_120	cdc28_130	cdc28_140	cdc28_150	cdc28_160
YKR075C	YKR075C	-0.64	-0.49	0.61	1.47	1.04	0.43	0.4	0.23	0.66	-1.19	-0.42	-0.95	-0.69	-0.62	0.04	-0.15	0.31
YDL130W	YDL130W	0	-0.26	0.44	0.03	0.61	-0.5	0.2	-0.21	-0.66	0.115	-2.59	0.57	-0.4	0.72	0.79	0.53	0.71
YMR003W	YMR003W	-0.74	-0.86	-0.49	0.78	1.11	1.12	0.68	0.04	-0.52	-1.14	-0.68	-0.07	0.3	-0.015	0.63	0.14	-0.29
YER116C	YER116C	0.62	0.46	0.09	0.22	0.32	0.03	0.46	0.58	0	-0.78	-0.18	-0.39	-0.03	-0.39	-0.31	-0.44	-0.25
YKL054C	YKL054C	-0.36	-0.05	0.13	0.06	0.02	-0.16	-0.12	-0.03	-0.17	0.56	0.14	-0.13	-0.005	0.08	0.05	0.06	-0.08
YGL254W	YGL254W	0.4	0.11	0.14	0.22	0.11	0.26	0.26	0.35	-0.02	-1.05	-0.37	-0.33	0.08	0.14	-0.27	0.11	0.11
YML103C	YML103C	-0.33	0.2	-0.9	-0.27	-0.1	0.17	0.12	0.48	0.09	0.13	0.08	-0.14	-0.09	0.085	0.37	0.1	0.08
YPR029C	YPR029C	0.24	-0.17	0.37	0.64	0.37	0.35	0.24	0.27	0.27	0.37	-0.01	-0.22	0.19	0.24	-3.08	0.2	-0.04
YJL199C	YJL199C	0.35	-0.22	-0.47	-0.16	0.42	-0.47	-0.05	-0.16	0.5	0.42	-0.28	0.27	-0.22	0.23	0.05	0.18	-0.4
YGL110C	YGL110C	-0.16	0	-0.1	-0.14	-0.08	-0.09	0.11	0.05	0.04	0.07	-0.14	0.05	-0.02	0.22	0.02	0.11	0.08
YER148W	YER148W	-0.4	0.12	0.02	0.08	-0.14	-0.25	-0.06	0.05	-0.09	0.1	-0.08	-0.09	-0.04	-0.01	0.12	0.4	0.26
YDL186W	YDL186W	0.59	0.42	-0.02	0.49	0.79	0.41	0.05	0.27	-0.25	-0.99	-0.45	-0.46	-0.34	-0.2	-0.32	-0.02	-0.02
YGL043W	YGL043W	0.5	0.13	0.01	0.22	-0.03	0.12	0.41	0.45	-0.08	-0.33	-0.18	-0.46	0	-0.005	-0.32	-0.42	-0.01
YHL017W	YHL017W	0.52	0.01	-0.15	0.17	-0.45	-0.04	0.11	0.41	0	-0.51	-0.3	-0.59	0.13	0.09	0.05	0.1	0.5
YKR061W	YKR061W	0.9	0.43	0.02	0.06	-0.38	0.01	0.3	-0.09	-0.24	-0.81	-0.59	-0.24	-0.2	0.015	0.23	0.2	0.38
YML031W	YML031W	-0.51	0.27	0.37	0.16	0.04	0.12	-0.14	-0.5	0.1	0.39	0.09	-0.04	-0.2	0.065	-0.25	0.24	-0.14
YML049C	YML049C	0.11	0	-0.19	-0.19	0.02	0.02	0.21	0.04	0.23	-0.33	0.17	0.1	0.18	-0.08	0.02	-0.2	-0.06
YKL126W	YKL126W	-0.42	-0.74	-0.51	0.19	0.39	0.06	0.04	-0.23	0.13	0.18	-0.34	0.19	0.27	0.12	0.11	0.39	0.3
YBR175W	YBR175W	-0.06	0	-0.23	-0.29	-0.64	-0.42	-0.19	0.21	0.23	0.3	0.1	0.25	0.21	0.03	0.065	0.21	0.29
YLR106C	YLR106C	-0.71	0.16	0.56	0.2	0.31	0.01	0.15	0.12	-0.04	0.44	-0.02	-0.39	-0.005	-0.27	-0.11	-0.13	-0.28
YHR105W	YHR105W	0.86	-0.69	0.21	0.21	-0.35	-0.01	0.16	-0.2	0.11	0.16	-0.27	-0.14	0.53	0.05	-0.35	-0.79	0.49
YDL129W	YDL129W	-0.5	0.55	0.61	0.08	-0.03	0.03	0.37	-0.03	-0.14	-1.2	0	-0.53	-0.11	0.45	0.35	0.53	-0.43
YLR071C	YLR071C	-0.32	-0.18	-0.23	-0.1	0.06	0.15	0.17	-0.16	0.29	0.24	0.01	-0.12	0	0.005	-0.1	0.25	0.04
YDR002W	YDR002W	-0.57	-0.11	-0.05	-0.12	0.09	-0.4	0	-0.18	-0.43	0.37	0.17	-0.02	-0.01	0.24	0.34	0.4	0.28
YGR253C	YGR253C	-0.12	-0.23	-0.31	-0.41	-0.46	-0.13	-0.09	-0.22	0.24	0	0.25	0.44	0.18	-0.045	0.36	0.27	0.25
YGR027C	YGR027C	-0.89	-0.24	0.06	-0.14	-0.34	-0.51	0.02	-0.37	-0.49	1.56	0.11	0.28	0.025	0.03	0.3	0.38	0.23
YML060W	YML060W	-0.36	0.41	1.48	0.92	0.48	0.14	-0.13	-0.43	-0.68	-0.12	0.72	0.53	0.25	-0.36	0.01	-1.34	-1.52
YPR033C	YPR033C	-0.5	-0.22	0.1	0.06	0.04	-0.1	-0.05	-0.03	0.01	0.34	0.18	0.07	-0.06	0.025	-0.03	0.12	0.07
YEL006W	YEL006W	0.49	0.03	-0.32	0.11	-0.13	-0.26	0.37	0.27	-0.02	-0.26	-0.22	-0.2	0.35	-0.18	-0.01	0.14	-0.13
YGR082W	YGR082W	-0.06	0	0.14	-0.14	-0.11	-0.01	0.04	-0.04	-0.18	0.33	0	0.06	-0.1	-0.005	-0.2	0.17	0.09
YER009W	YER009W	-0.66	0.06	0.19	-0.18	0.25	-0.46	-0.5	-0.31	-0.38	0.71	-0.03	0.14	0.05	0.28	0.04	0.6	0.25
YJL214W	YJL214W	0.32	-0.75	0.29	-0.75	-0.12	-0.81	-0.45	-0.16	0.08	0.41	-0.12	0.12	0.22	0.68	0.12	0.32	0.6
YPL037C	YPL037C	-0.42	-0.15	0.42	-0.02	-0.03	-0.5	-0.37	-0.3	-0.34	1.17	0.37	-0.025	-0.45	0.05	-0.01	0.47	0.12
YDR287W	YDR287W	0.29	0.38	0.39	-0.01	-0.66	-0.08	-0.11	-0.66	-0.07	0.31	-0.07	0.1	-0.16	0.49	-0.15	-0.07	-0.07
YJL002C	YJL002C	-0.64	-0.31	-0.07	0.02	0.09	0.05	0	-0.29	0.21	0.15	0.46	0.36	0.07	0.035	0.22	-0.03	-0.29
YJL134W	YJL134W	-0.32	-0.46	-0.24	0.35	0.45	0.1	0.01	0.16	0.13	-0.3	-0.54	-0.01	0.21	0.35	0.055	0.15	-0.04
YBR251W	YBR251W	0.02	0.16	-0.35	-0.26	-0.62	-0.29	-0.1	0.13	0.31	0.43	0.27	0.33	0.3	-0.45	0.12	0.12	0.12
YOR142W	YOR142W	0.06	-0.74	-0.69	-0.3	0.17	0.18	0.12	0.1	0.21	0.23	0.62	-0.65	0.47	0.12	0.12	-0.42	0.51
YPR123C	YPR123C	1.49	0.36	-0.19	-0.02	-0.59	-0.09	-0.19	-0.12	0.03	-0.92	-0.35	-0.11	-0.09	-0.19	-0.19	0.74	0.44
YDL024C	YDL024C	2.51	1.1	-0.61	0.16	-1.1	0.04	-0.25	0.16	-0.25	0.16	-0.61	-0.25	-0.1	-0.1	-1.1	0.49	-0.25
YDL043C	YDL043C	-0.04	0.64	0.02	-0.46	-0.54	0	0.32	0.27	0.14	-0.06	0.03	-0.08	-0.45	0.02	0.05	0.02	0.16
YDR479C	YDR479C	-0.33	-0.05	-0.06	-0.21	0.03	0.07	0.06	-0.49	-0.27	0.1	-0.05	-0.05	-0.18	0.61	-0.05	0.7	0.12
YGL052W	YGL052W	0.87	0.43	-0.16	-0.09	-0.18	-0.25	-0.23	-0.21	-0.01	-0.23	-0.2	-0.06	-0.11	-0.18	-0.02	0.17	0.47
YJL079C	YJL079C	0.01	0.43	-0.56	-0.47	-1.11	-1.04	-0.1	1.35	1.42	0.6	0.3	-0.39	-0.89	-1.09	-0.045	0.52	1.01
YOR023C	YOR023C	0.24	0.12	-0.08	-0.15	-0.18	0.16	0.13	0.04	0.19	0.36	-0.24	-0.44	-0.28	-0.1	0.04	0.19	0.04
YDL104C	YDL104C	-0.12	-0.17	0	-0.41	-0.66	-0.07	0.17	-0.12	0.08	-0.07	0.25	0.17	0.15	-0.04	-0.02	0.52	0.33
YGL162W	YGL162W	-0.69	0.38	-0.09	-0.31	-0.21	-0.03	0.39	0.75	0.57	-0.44	-0.47	-0.39	-0.23	0.17	0.19	0.26	0.15
YOR247W	YOR247W	-1.2	-1.15	0.58	0.55	0.29	0.08	0.02	-0.15	-0.4	0.48	0.33	0.11	0.065	0.39	0.05	0.03	-0.02
YOR158W	YOR158W	0.02	-0.2	-0.85	-0.84	-0.19	0.03	-0.03	0.05	0.23	0.31	0.32	0.23	0.15	0.08	0.11	0.14	0.51
YER182W	YER182W	0.21	0.42	-0.15	-0.3	-0.41	-0.4	-0.19	-0.25	-0.08	0.07	0.09	0.19	0.01	0.24	0.04	0.34	0.23
YDR339C	YDR339C	-0.83	0.46	0.5	0.11	-0.27	0.13	0.25	-0.43	-0.29	0.22	-0.25	-0.26	-0.3	0.39	0.115	0.46	0.12
YPL032C	YPL032C	-0.7	-0.35	0.18	0.38	0.34	0.55	0.2	0.08	-0.41	-0.34	-0.31	0.14	0.2	0.19	0.14	0.14	-0.27
YCLX12W	YCLX12W	0.09	-0.39	-0.04	0.46	0.33	0.08	0.22	-0.34	0.25	-0.78	-0.18	0.17	0.28	-0.23	0.07	0.08	0.08
YHR010W	YHR010W	0.04	0	0.6	0.32	0.22	-0.11	0.09	-0.02	-0.26	0.185	-3.07	0.19	0.24	0.26	0.18	0.67	0.64
YDL218W	YDL218W	1.25	0.5	0.16	-0.29	-0.05	-0.43	-1.43	0.34	0.25	0.34	-0.43	-0.05	0.06	1.06	0.06	-1.16	-0.16
YDL064W	YDL064W	-0.49	0.22	0.01	0.2	0.21	0.07	0.17	0.24	-0.12	0.03	-0.17	-0.23	-0.2	0.05	0.2	0.14	-0.29
YBR247C	YBR247C	-0.15	0.01	0.11	0	0.34	0	0.4	0.42	0.15	0.27	-0.16	-0.09	-0.19	0	-0.3	-0.7	-0.12
YAR035W	YAR035W	-0.74	-0.86	0.06	0.12	0.94	0.08	0.45	0.26	-0.12	0.79	0.04	0.38	-0.35	0.04	0.06	-0.38	-0.78
YLL063C	YLL063C	-0.75	0.04	-0.27	0.04	0.12	0.07	0.12	0.09	0.29	-0.3	0.2	0.15	0.2	-0.11	-0.08	0.2	-0.02
YGR166W	YGR166W	-0.07	-0.29	-0.24	0.12	0.08	0.24	0.31	0.03	-0.01	0.03	-0.16	-0.18	-0.05	0.01	-0.02	0.12	0.08
YFR042W	YFR042W	0.12	-0.03	0.54	-0.03	-0.61	-0.65	-0.32	-0.02	0.16	-0.03	0.4	0.22	-0.07	0.11	0.22	-0.02	-0.02
YJR004C	YJR004C	-0.3	0.19	0.13	-0.18	-0.48	0.17	-0.6	0.17	-0.44	-0.24	0.33	-0.24	-0.05	0.04	0.38	0.14	1
YPL063W	YPL063W	-0.21	-0.16	-0.01	-0.21	-0.14	-0.07	0.04	0.16	0.11	0.45	0.2	-0.26	0.01	0.18	0	-0.27	0.17
YLR287C-A	YLR287C-A	0.04	-0.02	0.47	0.16	0.44	-0.41	-0.33	-0.38	-0.19	-1.58	0.16	0.16	-0.08	0.35	-0.15	0.7	0.67
YGR129W	YGR129W	0.69	-0.22	-0.99	-0.65	0.04	0.31	0.43	0.28	0.24	-0.22	-0.45	-0.22	-0.14	0.23	0.08	0.41	0.2
YNL161W	YNL161W	-0.06	-0.35	-0.33	-0.02	0.25	0.03	0.18	0.1	0.09	-0.45	0.06	0.43	0.18	-0.08	0.045	0.27	-0.31
YBR049C	YBR049C	-0.62	-0.92	-0.56	-0.12	0.52	0.25	0.54	0.39	0.16	-0.35	-0.15	0.08	0.48	0.22	0.085	-0.01	0.09
YOR178C	YOR178C	0.47	-0.15	-0.2	0.28	0.31	0.5	0.36	0.36	-0.08	-0.43	-0.11	-0.27	-0.06	0.02	-0.13	-1.17	0.28
YPL207W	YPL207W	-0.37	0.2	0.29	0	0.33	0.2	0.28	0.15	-0.04	0.12	-0.15	-0.32	-0.24	-0.11	-0.02	-0.08	-0.27
YFL037W	YFL037W	-0.74	-0.34	0.34	0.49	0.3	-0.13	0.11	-0.17	-0.23	0.2	-0.13	0.04	0.14	0.015	-0.01	0.3	-0.17
YLR263W	YLR263W	-0.36	0.06	-0.44	-0.16	0.21	-0.07	-0.23	-0.46	0.14	0.45	-0.05	-0.02	0.06	0.02	0.08	0.36	0.43
YGR037C	YGR037C	-0.03	-0.1	0.55	0.54	0.26	-0.14	0.12	-0.06	-0.41	0.5	0.06	-0.08	-0.3	-0.35	-0.24	-0.24	-0.16
YOR212W	YOR212W	-0.77	0.03	-0.02	-0.22	0.11	-0.1	0.24	0.19	0	0.04	0.01	0.33	-0.07	0.02	0.06	0.29	-0.12
YLR050C	YLR050C	0.14	0.02	0.26	-0.03	-0.32	-0.33	-0.57	-0.27	-0.62	0.6	0.62	0.39	-0.005	0.31	0.25	-0.14	-0.31
YBR197C	YBR197C	0.3	-0.23	-0.32	-0.18	0.29	0.16	-0.33	0.33	0.24	0.05	-0.24	0.05	0.35	-0.05	0.005	-0.37	-0.04
YDR248C	YDR248C	0.56	0.22	-0.14	-0.27	-1	-0.42	-0.27	-0.56	-0.12	0.24	0.31	0.19	0.05	0.33	0.12	0.49	0.4
YIL061C	YIL061C	0.14	-0.22	-0.1	-0.01	-0.72	0.06	-0.04	-0.18	0.11	0.08	-0.04	0.14	0.39	0.19	0.01	-0.01	0.19
YER126C	YER126C	-0.39	0.4	0.44	0.32	0.29	-0.26	0.12	0.2	-0.21	-0.01	-0.32	-0.26	0.04	-0.2	-0.035	-0.06	-0.1
YIL115C	YIL115C	-0.23	0.19	0.03	-0.14	0.08	0.46	0.21	0.05	0.23	0.11	-0.09	0.04	0	0.035	-0.35	-0.32	-0.26
YOR006C	YOR006C	-0.35	0.47	-0.35	-0.25	0.14	0.07	0.34	0.18	0.15	-0.39	-0.28	-0.09	-0.09	0.07	0.07	0.19	0.18
YDR497C	YDR497C	0.19	-0.1	0.18	0.32	0.22	0.06	-0.1	-0.29	-0.2	-0.19	0.06	0.02	0.01	0.04	0	-0.01	-0.22
YPL109C	YPL109C	0.39	-1.26	-0.07	0.02	-0.9	-0.37	-0.07	-0.37	0.45	0.39	0.57	-0.37	0.39	0.18	-0.07	0.1	0.98
YDR121W	YDR121W	-0.5	0.2	0.51	0.15	-0.44	0.17	0.16	-0.24	-0.15	0.02	-0.11	-0.26	-0.11	0.22	0.065	0.27	0.11
YDL056W	YDL056W	-0.16	-0.3	-0.33	0.08	0.32	0.27	0.27	0.03	-0.01	-0.54	-0.24	-0.15	0.33	0.01	0.27	0.23	-0.08
YJL082W	YJL082W	-0.08	-0.73	-0.81	-0.69	-0.09	0.47	-0.15	-0.07	0.76	-0.09	0.49	0.42	0.57	-0.35	-0.17	0.03	0.42
YLL053C	YLL053C	0.29	-0.17	-0.22	-0.13	-0.2	0.18	-0.06	-0.26	0.26	0.81	0.1	-0.11	-0.04	-0.34	-0.64	0.43	0.09
YDR533C	YDR533C	0.27	0.17	0.29	0.24	0.15	0.04	-0.03	-0.45	-0.38	-0.22	-0.06	0.13	-0.12	0.15	0.01	-0.16	-0.02
YGL221C	YGL221C	0.65	0.14	0.26	0.16	-0.31	-0.21	-0.06	0.04	-0.09	0.04	-0.12	-0.15	0.02	-0.045	-0.16	-0.2	-0.03
YLR383W	YLR383W	-0.05	-0.18	1.34	0.81	0.56	-0.19	-0.12	-1.06	-0.74	0.18	0.62	0.69	-0.07	0.15	-0.06	-0.89	-1.05
YER138C	YER138C	-0.12	-0.21	0.32	-0.15	0.37	-0.82	-0.21	-0.22	-0.64	1.22	0.25	-0.25	-0.37	-0.14	-0.13	0.02	0.92
YKL145W	YKL145W	0.15	-0.39	-0.11	-0.36	-0.59	-0.38	-0.06	-0.12	0.05	0.57	-0.2	0.4	0.27	-0.005	0.23	0.24	0.3
YHR118C	YHR118C	-0.26	-0.48	-0.45	-0.03	-0.35	0.5	0.25	0.22	0.23	-0.4	-0.21	0.14	0.46	0.22	0.36	-0.07	-0.13
YIL003W	YIL003W	-0.19	0.28	-0.48	-0.35	-0.18	0.24	0.27	0.06	0.71	-0.35	0.22	0.18	-0.76	-0.06	0.66	0.07	-0.35
YKR071C	YKR071C	-0.37	0.08	-0.25	-0.3	0.09	-0.36	-0.35	0.23	-0.12	0.43	-0.09	-0.005	-0.26	0.28	0.25	0.45	0.3
YEL060C	YEL060C	0.77	-0.14	-0.2	-0.1	0.16	-0.35	-0.01	-0.02	-0.31	0.23	0.1	-0.01	0.21	-0.025	-0.03	-0.21	-0.09
YOR041C	YOR041C	0.63	-0.06	-0.42	0.33	-0.27	-0.27	-0.1	0.02	0.26	-0.32	0.23	-0.1	0.36	0.26	-0.06	-0.47	-0.02
YNL264C	YNL264C	0.03	0.17	0.19	0.42	0.09	-0.18	-0.12	-0.11	0.03	-0.12	-0.09	0.19	-0.08	-0.2	-0.025	0.15	-0.36
YOR034C	YOR034C	-0.15	-0.16	0.09	0.53	0.22	0.66	0.35	0.42	0.16	-0.01	-0.35	-0.57	-0.06	-0.22	-0.035	-0.74	-0.17
YDR223W	YDR223W	0.27	0.14	0.03	0.57	-1.06	0.27	0.22	-0.43	0.07	-0.36	-0.32	-0.51	0.27	0.59	-0.36	0.55	0.07
YKL154W	YKL154W	-0.38	-0.08	-0.45	-0.14	0.19	0.13	-0.02	0.57	-0.09	-0.09	-0.05	-0.12	-0.23	0.71	-0.065	0	0.05
YMR224C	YMR224C	-0.17	-0.03	-0.73	-0.05	0.01	0.24	0.3	0.6	0.19	0.02	0.16	-0.01	-0.19	-0.02	-0.03	-0.14	-0.17
YOR349W	YOR349W	0.41	0.6	0.08	0.03	-0.03	0.05	-0.11	-0.02	-0.25	-0.02	-0.38	0.05	-0.23	-0.16	-0.02	0	-0.05
YCR090C	YCR090C	0.16	-0.33	-0.1	-0.22	0.09	-0.24	0.1	0.03	0.03	0.47	0.06	0.17	-0.32	-0.18	0.03	-0.18	0.46
YPL257W	YPL257W	0.88	0.5	0.59	0.37	0.03	0.08	-0.18	0.23	-0.28	-0.77	-0.28	-1.59	0.21	0.41	0.37	-0.54	-0.03
YNL100W	YNL100W	0.25	-0.22	-0.53	-0.41	-0.18	-0.15	-0.05	0.04	0.03	-0.02	-0.01	0.16	-0.11	0.14	-0.015	0.47	0.58
YJR142W	YJR142W	0.23	-0.08	-0.12	-0.09	0.02	0.05	-0.08	0.31	-0.22	0.12	0.31	-0.13	-0.2	0.1	-0.08	-0.12	-0.08
YOR087W	YOR087W	0.55	-0.79	-2.07	-0.49	-0.18	0.12	-0.07	-0.35	0.96	-0.79	0.44	0.71	1.19	0.17	-0.07	0.12	0.55
YER109C	YER109C	0.04	0.59	0.51	0.04	0.43	0.15	0.04	-0.01	0.25	-1.66	-0.2	-0.14	0.34	0.43	-0.57	-0.34	0.1
YDR432W	YDR432W	-1.33	-0.33	-0.27	-0.33	-0.34	-0.09	0.58	-0.23	-0.07	0.5	0.01	0.03	-0.03	0.51	0.34	0.75	0.26
YDR219C	YDR219C	-0.64	-0.95	-1.17	0.47	0.32	0.81	0	0.24	0.36	-0.77	-0.3	0.27	0.47	0.52	0.36	0.27	0.27
YIL131C	YIL131C	-1.41	-1.11	-1.04	0.28	1.26	1.34	0.72	0.36	0.28	-0.6	-0.9	-0.22	0.32	0.49	0.24	0.28	0.28
YBR083W	YBR083W	-0.93	-0.93	-0.6	-0.62	-0.4	-0.32	-0.63	-0.65	0.07	1.52	1.07	0.37	0.07	-0.125	0.18	0.72	1.08
YJR069C	YJR069C	-0.28	-0.24	0.17	-0.12	-0.16	-0.33	0	-0.47	0.19	0.32	0	0.3	0.2	-0.13	0	0.25	0.3
YNL007C	YNL007C	1.5	1.03	-0.06	-0.29	-0.58	-0.71	-0.64	-0.83	-0.64	-0.27	-0.29	0.09	-0.2	-0.235	0.2	0.93	0.77
YJL059W	YJL059W	0.13	-0.31	0.24	0.16	-0.41	0.36	-0.25	-0.22	0.16	-0.01	0.36	0.53	0.38	0.04	-0.09	-0.62	-0.44
YDL080C	YDL080C	0.61	0.05	-0.1	0.24	0.24	-0.09	-0.45	0.08	0.28	-0.48	-0.05	0.16	0.03	-0.36	-0.17	0.03	0.03
YMR210W	YMR210W	0.05	0.02	-0.73	-0.35	-0.29	0.05	0.05	0.22	0.16	0.36	0.32	-0.03	-0.03	-0.16	0.035	0.32	0.02
YDR193W	YDR193W	0.03	-0.09	-0.19	0.23	-0.97	0.36	0.03	0.28	0.47	-0.06	-0.09	0	0.68	-0.23	-0.26	-0.38	0.18
YBL060W	YBL060W	-0.44	0.18	0.42	-0.2	-0.48	0.11	0.16	0.13	0.09	0.36	0.03	-0.17	-0.15	0.025	-0.05	0.02	-0.02
YDR239C	YDR239C	-0.01	-0.26	-0.39	0.11	0.47	0.32	-0.11	0.21	0.12	-0.21	-0.12	0.03	-0.17	0.16	-0.03	-0.11	-0.05
YCR037C	YCR037C	0.26	-0.93	-0.51	0.1	0.53	0.58	0.54	0.37	0.4	-0.62	-0.27	-0.25	0.3	-0.35	0.03	-0.04	-0.13
YCR031C	YCR031C	-0.36	0.13	0.31	0.12	0.31	-0.44	0.39	-0.08	-0.38	0.125	-2.72	0.12	-0.22	0.51	1.1	0.9	0.33
YJR054W	YJR054W	0.1	0.15	0.56	0.51	0.12	0.21	-0.17	-0.85	-0.59	0.135	0.135	0.17	0.28	0.47	0.135	-0.8	-0.18
YLR187W	YLR187W	-0.11	-0.12	0.13	0.3	0.49	0.72	0.32	0.68	-0.21	0.23	-0.08	-0.58	-0.7	0.26	0.025	-0.59	-0.74
YDR469W	YDR469W	-0.5	0.25	0.31	0.26	-0.13	0.29	0.3	-0.58	-0.2	-0.51	-0.39	-0.19	-0.06	0.35	0.06	0.65	0.18
YGL130W	YGL130W	0.17	-0.2	0.18	0.2	-0.14	-0.24	0.03	0.07	-0.05	0.06	-0.01	-0.16	0.08	0.02	0.1	-0.11	0.01
YGL082W	YGL082W	-0.18	-0.21	-0.08	0.1	0.02	-0.1	-0.3	-0.11	-0.04	-0.57	-0.13	0.02	0.52	0.43	-0.06	0.25	0.36
YEL077C	YEL077C	-0.47	0.05	0.3	0.15	0.12	-0.42	-0.29	-0.18	-0.3	1.05	0.28	0.35	-0.03	-0.32	-0.17	0.07	-0.17
YJL127C	YJL127C	0.23	-0.03	0.05	-0.24	0.39	0.21	0.07	-0.21	0.4	0.07	0.07	-0.13	0.07	0.03	-1.31	0.11	0.36
YNL076W	YNL076W	0.06	0.32	-0.13	0	-0.15	0.18	0.24	0.44	0.11	-0.33	-0.31	-0.05	-0.34	-0.025	-0.11	0.25	-0.18
YNL138W	YNL138W	-0.36	-0.46	-0.35	-0.2	0	-0.42	-0.22	-0.37	-0.01	0.33	0.45	0.63	0.64	-0.085	0.42	-0.16	0.08
YHR092C	YHR092C	-0.57	-1.04	-0.01	0.42	0.56	0.36	-0.29	-0.08	0.77	0.53	0.73	0.24	-0.22	-1.02	0.085	-0.57	0.18
YKL141W	YKL141W	-0.2	-0.38	-0.39	-0.04	0.13	-0.04	-0.14	0.38	-0.01	0.61	0.24	0.02	-0.46	0.06	0.05	0.1	0.1
YNR016C	YNR016C	-0.26	0.24	0.61	0.34	0.57	-0.09	-0.13	-0.34	-0.46	0.41	0.19	-0.11	-0.42	-0.17	-0.29	-0.05	-0.14
YPR045C	YPR045C	-0.88	-2.08	-1.14	-0.3	0.74	0.34	0.27	0.59	0.72	0.62	0.4	-1.05	0.74	-0.41	0.71	-0.16	0.9
YCR011C	YCR011C	-0.41	-0.42	-0.46	-0.67	-0.88	-0.29	0.01	-0.22	0.11	0.63	0.39	0.22	0.43	0.06	0.59	0.79	0.19
YCLX07W	YCLX07W	1.34	0.81	0.44	0.44	-1.04	-1.36	0.1	-0.04	-2.36	-1.04	1.03	0.22	0.1	0.81	-0.36	-0.04	0.96
YPL279C	YPL279C	-0.65	-0.03	-0.05	0.07	0.19	0.4	0.04	0.21	-0.12	0.03	-0.08	-0.19	0.13	0.05	0.035	0.04	-0.06
YMR037C	YMR037C	-0.3	-0.75	0	-0.13	-0.04	0.29	0.27	-0.06	-0.07	0.11	0.44	0.02	0.28	0.01	0.15	0.11	-0.32
YBR061C	YBR061C	-0.08	0.17	0.04	-0.01	0.28	-0.27	0.3	0.15	0.09	-0.03	-0.22	-0.1	-0.04	-0.08	-0.02	0.02	-0.22
YBL062W	YBL062W	-0.1	-0.69	0.18	-0.09	0.04	-0.47	0.29	-0.26	-0.09	0.47	0.35	0.27	0.03	0.07	0.035	0.06	-0.04
YGR087C	YGR087C	2.45	1.74	1.24	1.74	0.81	1.08	0.69	0.31	0.69	0.69	-2.01	-3.01	-2.01	-1.01	-2.01	0.69	0.69
YCRX16C	YCRX16C	-0.88	0.4	0.73	-0.01	-0.11	0.07	0.36	0.1	-0.1	0.69	-0.2	-0.52	-0.65	-0.23	0	0.33	0.01
YDL153C	YDL153C	-0.82	0.39	0.62	0.09	-0.24	0.05	0.31	-0.1	-0.24	0.06	-0.24	-0.33	-0.2	0.055	0.14	0.4	0.1
YOL118C	YOL118C	0.06	0.96	-0.2	-0.13	0.29	0.17	0.27	0.38	0.02	-1.05	-1.05	-0.6	-0.56	0.47	0.97	0.06	0.06
YDR413C	YDR413C	-0.48	0.45	0.15	0.45	0.12	0.3	0.18	-0.03	0.07	-0.58	-0.1	-0.43	-0.14	0.42	0.085	0.1	-0.49
YJL034W	YJL034W	0.75	0.51	0.29	0.02	-0.14	0.04	-0.23	-0.58	-0.38	0.27	0.09	0.16	-0.07	-0.015	-0.05	-0.33	-0.36
YKL023W	YKL023W	-0.03	-0.66	-0.54	-0.19	0.19	-0.02	0.04	-0.06	-0.13	0.14	0.15	0.13	0.34	0.29	0.085	0.19	0.15
YLL059C	YLL059C	0.8	-0.11	0.18	0.38	0.56	0.42	0.49	0.26	-0.28	-3.28	0.2	-0.48	-0.01	0.83	0.13	-0.11	0.22
YHR042W	YHR042W	-0.75	-0.64	-0.05	-0.14	0.02	0.15	-0.06	-0.18	-0.11	0.63	0.28	0.45	0.25	-0.02	0.2	-0.02	-0.02
YJL141C	YJL141C	1.06	-0.37	-0.11	0.12	-0.11	0	0.03	-0.11	0.25	-0.33	-1.31	0.15	0.17	0.38	0.035	0.04	0.15
YPR027C	YPR027C	0.27	-0.72	0.25	0.55	0.22	0.18	0.04	0.42	0.2	0.04	-0.17	-0.87	0.1	-0.72	0.21	0.18	0.18
YLR382C	YLR382C	0.51	0.35	0.84	-0.14	-0.22	-0.07	-0.14	-0.61	-0.59	-0.08	0.63	0.5	0.36	-1.2	-0.075	-0.01	-0.11
YFR024C-A	YFR024C-A	0.64	-0.09	0.27	0.27	-0.38	-0.58	-0.2	0.1	0.14	0.37	0.74	0.23	0.37	-0.51	-0.12	-0.62	-0.62
YOR128C	YOR128C	-0.11	-0.01	0.1	0.44	-0.1	-0.11	-0.17	-0.23	0.06	0.02	-0.04	-0.25	-0.01	-0.02	0.29	-0.03	0.16
YBR268W	YBR268W	-0.49	0.32	0.13	-0.71	-0.63	-0.16	0.06	-0.27	-0.28	0.72	0.25	0.12	-0.36	0.09	0.3	0.44	0.55
YCL030C	YCL030C	-1.68	-0.2	0	0.11	0.43	-0.02	0.18	-0.18	-0.6	-0.31	-0.05	-0.19	0.12	-0.01	0.8	1	0.58
YGL119W	YGL119W	0.5	0.09	-0.57	-0.07	-0.35	-0.43	0.08	0.24	0.15	0.08	0.08	-0.19	-0.04	0.08	0.33	0.01	0.08
