classa	classb	classc	des_id	pathway_id
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13335	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13336	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13337	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13338	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13339	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13341	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13342	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13343	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13344	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13345	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13346	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K06664	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13347	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13348	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13354	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K12261	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K00477	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K00232	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K07513	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13237	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K12663	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K25819	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K01897	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K03426	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K01578	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K13356	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K00869	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K00830	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K00031	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K00306	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K01640	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K11517	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K03781	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K04565	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K04564	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K00106	ko04146
Cellular Processes	Transport and catabolism	Peroxisome [PATH:osa04146]	K11147	ko04146
Cellular Processes	Transport and catabolism	Autophagy - animal	-	ko04140
Cellular Processes	Transport and catabolism	Autophagy - yeast	-	ko04138
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K07204	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K07203	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08266	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08269	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08331	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K19730	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08330	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K17606	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K04382	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K17907	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K17906	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K17908	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08334	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K00914	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08333	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08336	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08339	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K17890	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08337	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K17888	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08343	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08341	ko04136
Cellular Processes	Transport and catabolism	Autophagy - other [PATH:osa04136]	K08342	ko04136
Cellular Processes	Transport and catabolism	Mitophagy - animal	-	ko04137
Cellular Processes	Transport and catabolism	Mitophagy - yeast	-	ko04139
Cellular Processes	Cell growth and death	Cell cycle	-	ko04110
Cellular Processes	Cell growth and death	Cell cycle - yeast	-	ko04111
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter	-	ko04112
Cellular Processes	Cell growth and death	Meiosis - yeast	-	ko04113
Cellular Processes	Cell growth and death	Oocyte meiosis	-	ko04114
Cellular Processes	Cell growth and death	Apoptosis	-	ko04210
Cellular Processes	Cell growth and death	Apoptosis - fly	-	ko04214
Cellular Processes	Cell growth and death	Apoptosis - multiple species	-	ko04215
Cellular Processes	Cell growth and death	Ferroptosis	-	ko04216
Cellular Processes	Cell growth and death	Necroptosis	-	ko04217
Cellular Processes	Cell growth and death	p53 signaling pathway	-	ko04115
Cellular Processes	Cell growth and death	Cellular senescence	-	ko04218
Cellular Processes	Cellular community - eukaryotes	Focal adhesion	-	ko04510
Cellular Processes	Cellular community - eukaryotes	Adherens junction	-	ko04520
Cellular Processes	Cellular community - eukaryotes	Tight junction	-	ko04530
Cellular Processes	Cellular community - eukaryotes	Gap junction	-	ko04540
Cellular Processes	Cellular community - eukaryotes	Signaling pathways regulating pluripotency of stem cells	-	ko04550
Cellular Processes	Cellular community - prokaryotes	Quorum sensing	-	ko02024
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae	-	ko05111
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa	-	ko02025
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli	-	ko02026
Cellular Processes	Cell motility	Bacterial chemotaxis	-	ko02030
Cellular Processes	Cell motility	Flagellar assembly	-	ko02040
Cellular Processes	Cell motility	Regulation of actin cytoskeleton	-	ko04810
Organismal Systems	Immune system	Hematopoietic cell lineage	-	ko04640
Organismal Systems	Immune system	Complement and coagulation cascades	-	ko04610
Organismal Systems	Immune system	Platelet activation	-	ko04611
Organismal Systems	Immune system	Neutrophil extracellular trap formation	-	ko04613
Organismal Systems	Immune system	Toll-like receptor signaling pathway	-	ko04620
Organismal Systems	Immune system	Toll and Imd signaling pathway	-	ko04624
Organismal Systems	Immune system	NOD-like receptor signaling pathway	-	ko04621
Organismal Systems	Immune system	RIG-I-like receptor signaling pathway	-	ko04622
Organismal Systems	Immune system	Cytosolic DNA-sensing pathway	-	ko04623
Organismal Systems	Immune system	C-type lectin receptor signaling pathway	-	ko04625
Organismal Systems	Immune system	Natural killer cell mediated cytotoxicity	-	ko04650
Organismal Systems	Immune system	Antigen processing and presentation	-	ko04612
Organismal Systems	Immune system	T cell receptor signaling pathway	-	ko04660
Organismal Systems	Immune system	Th1 and Th2 cell differentiation	-	ko04658
Organismal Systems	Immune system	Th17 cell differentiation	-	ko04659
Organismal Systems	Immune system	IL-17 signaling pathway	-	ko04657
Organismal Systems	Immune system	B cell receptor signaling pathway	-	ko04662
Organismal Systems	Immune system	Fc epsilon RI signaling pathway	-	ko04664
Organismal Systems	Immune system	Fc gamma R-mediated phagocytosis	-	ko04666
Organismal Systems	Immune system	Leukocyte transendothelial migration	-	ko04670
Organismal Systems	Immune system	Intestinal immune network for IgA production	-	ko04672
Organismal Systems	Immune system	Chemokine signaling pathway	-	ko04062
Organismal Systems	Endocrine system	Insulin secretion	-	ko04911
Organismal Systems	Endocrine system	Insulin signaling pathway	-	ko04910
Organismal Systems	Endocrine system	Glucagon signaling pathway	-	ko04922
Organismal Systems	Endocrine system	Regulation of lipolysis in adipocytes	-	ko04923
Organismal Systems	Endocrine system	Adipocytokine signaling pathway	-	ko04920
Organismal Systems	Endocrine system	PPAR signaling pathway	-	ko03320
Organismal Systems	Endocrine system	GnRH secretion	-	ko04929
Organismal Systems	Endocrine system	GnRH signaling pathway	-	ko04912
Organismal Systems	Endocrine system	Ovarian steroidogenesis	-	ko04913
Organismal Systems	Endocrine system	Estrogen signaling pathway	-	ko04915
Organismal Systems	Endocrine system	Progesterone-mediated oocyte maturation	-	ko04914
Organismal Systems	Endocrine system	Prolactin signaling pathway	-	ko04917
Organismal Systems	Endocrine system	Oxytocin signaling pathway	-	ko04921
Organismal Systems	Endocrine system	Relaxin signaling pathway	-	ko04926
Organismal Systems	Endocrine system	Growth hormone synthesis, secretion and action	-	ko04935
Organismal Systems	Endocrine system	Thyroid hormone synthesis	-	ko04918
Organismal Systems	Endocrine system	Thyroid hormone signaling pathway	-	ko04919
Organismal Systems	Endocrine system	Parathyroid hormone synthesis, secretion and action	-	ko04928
Organismal Systems	Endocrine system	Melanogenesis	-	ko04916
Organismal Systems	Endocrine system	Renin secretion	-	ko04924
Organismal Systems	Endocrine system	Renin-angiotensin system	-	ko04614
Organismal Systems	Endocrine system	Aldosterone synthesis and secretion	-	ko04925
Organismal Systems	Endocrine system	Cortisol synthesis and secretion	-	ko04927
Organismal Systems	Circulatory system	Cardiac muscle contraction	-	ko04260
Organismal Systems	Circulatory system	Adrenergic signaling in cardiomyocytes	-	ko04261
Organismal Systems	Circulatory system	Vascular smooth muscle contraction	-	ko04270
Organismal Systems	Digestive system	Salivary secretion	-	ko04970
Organismal Systems	Digestive system	Gastric acid secretion	-	ko04971
Organismal Systems	Digestive system	Pancreatic secretion	-	ko04972
Organismal Systems	Digestive system	Bile secretion	-	ko04976
Organismal Systems	Digestive system	Carbohydrate digestion and absorption	-	ko04973
Organismal Systems	Digestive system	Protein digestion and absorption	-	ko04974
Organismal Systems	Digestive system	Fat digestion and absorption	-	ko04975
Organismal Systems	Digestive system	Cholesterol metabolism	-	ko04979
Organismal Systems	Digestive system	Vitamin digestion and absorption	-	ko04977
Organismal Systems	Digestive system	Mineral absorption	-	ko04978
Organismal Systems	Excretory system	Vasopressin-regulated water reabsorption	-	ko04962
Organismal Systems	Excretory system	Aldosterone-regulated sodium reabsorption	-	ko04960
Organismal Systems	Excretory system	Endocrine and other factor-regulated calcium reabsorption	-	ko04961
Organismal Systems	Excretory system	Proximal tubule bicarbonate reclamation	-	ko04964
Organismal Systems	Excretory system	Collecting duct acid secretion	-	ko04966
Organismal Systems	Nervous system	Glutamatergic synapse	-	ko04724
